Material,Material Description,Movement Type,Movement Type Text,Posting Date,Special Stock,Quantity,Base Unit of Measure,Qty in unit of entry,Unit of Entry,Amt.in Loc.Cur.,Currency,Material Document,Material Doc.Item,Document Header Text,Reservation,Item number of reservation,Reference,Document Date,Storage Location,User Name,Purchase order,Item,Plant,Entry Date,Order,Cost Center,WBS Element
AM2119009,"NITRATE AMMONIUM,GRADE ANFO,99.4%,ENAEX",201,GI for cost center,6/25/2023,,-28750,KG,-28750,KG,-72169.7,PEN,4908905705,2,CONSUMO 25.06.22,12364581,2,,6/25/2023,Q003,JPACCARA,,0,C601,6/26/2023,,CQ32103331,
AM2119009,"NITRATE AMMONIUM,GRADE ANFO,99.4%,ENAEX",101,GR goods receipt,6/25/2023,,30000,KG,30000,KG,57644.47,PEN,5005140375,1,CANCHA DE NITRATO,0,0,0016-0003917,6/25/2023,Q003,MPOVIS,4502739058,20,C601,6/25/2023,,,
AM2119009,"NITRATE AMMONIUM,GRADE ANFO,99.4%,ENAEX",101,GR goods receipt,6/25/2023,,30000,KG,30000,KG,57644.47,PEN,5005140374,1,CANCHA DE NITRATO,0,0,0016-0003916,6/25/2023,Q003,MPOVIS,4502739058,20,C601,6/25/2023,,,
AM2119009,"NITRATE AMMONIUM,GRADE ANFO,99.4%,ENAEX",101,GR goods receipt,6/25/2023,,30000,KG,30000,KG,57644.47,PEN,5005140373,1,CANCHA DE NITRATO,0,0,0016-0003915,6/25/2023,Q003,MPOVIS,4502739058,20,C601,6/25/2023,,,
AM2119016,"DETONATOR,NO17,MS,800MS,18M",201,GI for cost center,6/25/2023,,-162,EA,-162,EA,-1811.31,PEN,4908905706,3,CONSUMO 25.06.22,12364584,3,,6/25/2023,Q003,JPACCARA,,0,C601,6/26/2023,,CQ32103331,
AM2119016,"DETONATOR,NO17,MS,800MS,18M",201,GI for cost center,6/25/2023,,-180,EA,-180,EA,-2012.56,PEN,4908900447,3,CONSUMO 23.06.23,12347930,3,,6/25/2023,Q003,JPACCARA,,0,C601,6/25/2023,,CQ32103331,
AM2119023,"DETONATOR,DAVEYTRONIC SP 20M,ENAEX",201,GI for cost center,6/25/2023,,-162,EA,-162,EA,-12649.53,PEN,4908905706,2,CONSUMO 25.06.22,12364584,2,,6/25/2023,Q003,JPACCARA,,0,C601,6/26/2023,,CQ32103331,
AM2119023,"DETONATOR,DAVEYTRONIC SP 20M,ENAEX",201,GI for cost center,6/25/2023,,-180,EA,-180,EA,-14055.03,PEN,4908900447,2,CONSUMO 23.06.23,12347930,2,,6/25/2023,Q003,JPACCARA,,0,C601,6/25/2023,,CQ32103331,
AM2196465,"WIRE,ELECTRICAL;WIRE BUS M35",201,GI for cost center,6/25/2023,,-2000,M,-2000,M,-1649.34,PEN,4908900447,4,CONSUMO 23.06.23,12347931,1,,6/25/2023,Q003,JPACCARA,,0,C601,6/25/2023,,CQ32103331,
AM2196466,"BOOSTER,82.7X120.7MM,APD-P-900,ENAEX",201,GI for cost center,6/25/2023,,-162,EA,-162,EA,-4339.3,PEN,4908905706,1,CONSUMO 25.06.22,12364584,1,,6/25/2023,Q003,JPACCARA,,0,C601,6/26/2023,,CQ32103331,
AM2196466,"BOOSTER,82.7X120.7MM,APD-P-900,ENAEX",201,GI for cost center,6/25/2023,,-180,EA,-180,EA,-4821.45,PEN,4908900447,1,CONSUMO 23.06.23,12347930,1,,6/25/2023,Q003,JPACCARA,,0,C601,6/25/2023,,CQ32103331,
AM2207059,"PIPE DRILL;DP091435EAS-399,SANDVIK",201,GI for cost center,6/25/2023,,-2,EA,-2,EA,-81050.17,PEN,4908900445,1,JOHN OLIVEROS,12061822,1,,6/25/2023,Q002,JPACCARA,,0,C601,6/25/2023,,CQ31103332,
AM2217752,"GSKT;3222322073,EPIROC",261,GI order from consgt,6/25/2023,K,-1,EA,-1,EA,-1287.52,PEN,4908900643,1,,12348849,1,,6/25/2023,Q006,JOMOLINA1,,0,C601,6/25/2023,4008234476,,
AM2219139,"SEAL OIL;N048395014,METSO;GEAR SHAFT",311,TF consgmnt in plant,6/25/2023,K,-2,EA,-2,EA,0,PEN,4908901224,1,049-0007802,0,0,80112972,6/25/2023,Q009,AOP_OUTSYS,,0,C601,6/25/2023,,,
AM2219139,"SEAL OIL;N048395014,METSO;GEAR SHAFT",311,TF consgmnt in plant,6/25/2023,K,2,EA,2,EA,0,PEN,4908901224,2,049-0007802,0,0,80112972,6/25/2023,Q001,AOP_OUTSYS,,0,C601,6/25/2023,,,
AM2238806,"SEAL;1501653,KSB;SHAFT HOUSING",641,TF to stck in trans.,6/25/2023,,6,EA,6,EA,0,PEN,4908901032,10,,0,0,80115035,6/25/2023,,BTP_TM_PROD,4502780938,110,C601,6/25/2023,,,
AM2238806,"SEAL;1501653,KSB;SHAFT HOUSING",641,TF to stck in trans.,6/25/2023,,-6,EA,-6,EA,0,PEN,4908901032,9,,0,0,80115035,6/25/2023,Q009,BTP_TM_PROD,4502780938,110,C601,6/25/2023,,,
AM2247507,"CORD,COMMUNICATION;WU11-M9-20-WP-V,CABLE",101,GR stock in transit,6/25/2023,,7,KIT,7,KIT,0,PEN,5005140432,2,T001-0000253,0,0,80112968,6/25/2023,Q001,AOP_OUTSYS,4502773180,430,C601,6/25/2023,,,
